distribution_identifier,indice_tiempo,frec_temporal,alcance_tipo,alcance_id,alcance_nombre,pobl_proy,tasa_mort_gral,tasa_nat,tasa_mort_mat,tasa_mort_inf,alum_comun_inic,alum_comun_pri,alum_comun_sec_bas,alum_comun_sec_or,alum_comun_sup_nouniv,alum_comun_tot,dep_priv_monlocyext,dep_publ_monlocyext,prest_priv_monlocyext,prest_publ_monlocyext,rt_origenprov,recursos_ctes,gasto_tot,resultado_financiero,pbg_base1993_constantes,pbg_base1993_corrientes,pbg_base2004_constantes,pbg_base2004_corrientes,empleo_tot,empleo_sector_a,empleo_sector_b,empleo_sector_ab,empleo_sector_c,empleo_sector_d,empleo_sector_e,empleo_sector_f,empleo_sector_g,empleo_sector_h,empleo_sector_i,empleo_sector_j,empleo_sector_k,empleo_sector_m,empleo_sector_n,empleo_sector_o,empleo_sector_serv,expo_fob_102A,expo_fob_102B,expo_fob_104B,expo_fob_104C,expo_fob_105A,expo_fob_105B,expo_fob_105C,expo_fob_106A,expo_fob_106B,expo_fob_106ZF,expo_fob_107A,expo_fob_108A,expo_fob_111,expo_fob_111A,expo_fob_111BA,expo_fob_111Z,expo_fob_201AA,expo_fob_201AE,expo_fob_206A,expo_fob_208AA,expo_fob_210A,expo_fob_210D,expo_fob_211A,expo_fob_212AE,expo_fob_213A,expo_fob_214B,expo_fob_299,expo_fob_302A,expo_fob_302B,expo_fob_302C,expo_fob_302F,expo_fob_302J,expo_fob_306A,expo_fob_306C,expo_fob_310A,expo_fob_311AZ,expo_fob_311C,expo_fob_312AL,expo_fob_312B,expo_fob_313BB,expo_fob_314A,expo_fob_314B,expo_fob_399Z,expo_fob_401,expo_fob_402A,expo_fob_402Z,expo_fob_404A,expo_fob_499,per_bajo_pob,per_bajo_ind,sal_bru_prom
99.1,2002-12-31,anual,PROVINCIA,6,BUENOS AIRES,,8.1,17,3.2,15.8,,,,,,,,,,,,,,,73739238.63,101873332.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2003-12-31,anual,PROVINCIA,6,BUENOS AIRES,,8.5,17.3,2.5,16.3,,,,,,,,,,,,,,,80958586.26,124243578.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2004-12-31,anual,PROVINCIA,6,BUENOS AIRES,,8.2,18.5,2.8,13,,,,,,,,,,,,,,,90455267.96,152708213,143129577.8,143129577.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2005-12-31,anual,PROVINCIA,6,BUENOS AIRES,,8.1,17.9,2.7,13,,,,,,,,,,,8591.57,21039.55655,22102.78955,-309.245541,99568171.62,185287110.9,157804249.3,176286177.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2006-12-31,anual,PROVINCIA,6,BUENOS AIRES,,8.1,17.7,3.8,12.5,,,,,,,,,,,10602,25776.52396,27569.23369,-837.7307612,108083008.4,223103049.1,169923601.2,215451595.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2007-12-31,anual,PROVINCIA,6,BUENOS AIRES,,8.6,17.7,3.7,13.6,,,,,,,,,,,13029.15,32533.55082,34710.79459,-1216.312202,118498714.6,278686528.3,185503471.2,272905687.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2008-12-31,anual,PROVINCIA,6,BUENOS AIRES,,8.2,18.6,3.2,12.4,639221,1639128,769759,519919,149672,3717699,,,,,17741.65,43530.21915,46940.33624,-2393.980267,125392145,345283966.3,192069626.1,344515236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2009-12-31,anual,PROVINCIA,6,BUENOS AIRES,,8.2,18.4,4,12.5,665512,1640643,812743,527608,169318,3815824,,,,,21135.75,51757.73612,59324.73073,-5780.938875,122548134.3,360020168.2,176417076.7,363380500.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2010-12-31,anual,PROVINCIA,6,BUENOS AIRES,15716942,8.4,18.9,4.4,12,674055,1655308,841428,530013,179452,3880256,,,,,26413437,67038.91066,72348.65918,-2795.565558,137878477.1,468043380.9,198951516.5,489924796.1,,,,,,,,,,,,,,,,,,125282786.2,60318527.21,8382716.38,4701294.34,,,6575495.36,538388176.6,1127769114,,1614556407,25247.03,,,,,661185341.9,156015287.9,2594594.61,241971606.8,855787.78,234081.1,239660.62,435046463.6,92075.35,508444993.3,525780706.8,120241337.6,200153486.9,525621815.1,502766897.3,637272170.6,147655686.5,143958.9,4198123.5,102768078.6,92324754.49,212654261.9,249101064.9,5095158258,700,9507762.53,27272633.42,,732147382.5,232867858.6,503676193.2,95345754.91,,,
99.1,2011-12-31,anual,PROVINCIA,6,BUENOS AIRES,15909607,8.5,18.8,3.2,11.8,673620,1656994,843266,540895,195157,3909932,,,,,35193.1,86926.78637,98627.77029,-8852.203498,151191667.9,595549882.1,212039132.1,650229290.6,,,,,,,,,,,,,,,,,,149839298.7,76510277.64,8927102.57,13835905.99,,,3851586.2,1421869547,1557940226,,1663682961,7.84,,,,,744460058.6,170485891.7,2761810.63,340494608.3,545336.95,249045.48,222869.75,592571041.7,121008.3,466587046.2,588463437.5,165090959.6,168386600.2,608904494.1,564254526.1,743205097.1,149729986.5,18775.98,8786624.21,119441000.2,103407797.2,242254176.5,279589106.1,6262805262,592982.84,20285344.02,29209724.99,,813397679.2,21955197.01,592147504.2,138896643.4,,,
99.1,2012-12-31,anual,PROVINCIA,6,BUENOS AIRES,16100618,8.5,18.1,3,11.4,690991,1678073,879012,563651,203429,4015156,,,,,46127.68,108333.7469,120847816,-9576.383991,157295873.6,713639726.7,211183935.3,789242292.6,,,,,,,,,,,,,,,,,,131001149.5,61120055.09,5521571.04,24667017.48,,,2538788.5,1749920307,1741335643,,1225258533,5800.8,,,,1347718.42,669164038,212364873,2459402.82,348859124.2,349755.43,907645.83,498153.3,660321592.5,86511.5,491066467.2,187885121.2,185470175.5,164802918,687098591.7,593021396.4,,105626571.1,323942.48,3523490.9,97284340.04,92154906.09,248452219.8,257005468.3,6170323624,612559.9,10538289.34,71047351.31,,688308207.6,2932.67,454698428.1,107724209.7,,,
99.1,2013-12-31,anual,PROVINCIA,6,BUENOS AIRES,16289599,8.2,17.8,3,11,703476,1678572,885691,578830,195609,4042178,,,,,67632.4,146384.1648,151781055,-1681.824081,163086801.6,862548033.2,216894699.5,990066907.3,,,,,,,,,,,,,,,,,,139829302.5,101289817.8,5864069.58,20369077.89,,,2274634.46,343705463,1782811194,,1477797774,,,,,1065671.05,636727150.8,228784041.1,2818355.53,373251004.5,275058.35,636349.56,524818.33,713939485.8,345645.17,518438500.8,166305047.9,181911557.5,183030708.2,694151181.3,572751366.6,,86874626.11,6066.27,6825928.28,92158511.44,72413023.63,212801562.1,195748447.4,6734605630,1090780,5094773.08,46246168.05,,402372620.5,57860.52,411709576.2,93854807.95,,,
99.1,2014-12-31,anual,PROVINCIA,6,BUENOS AIRES,16476149,8.1,17.9,3.4,10.5,710357,1689195,882529,586645,218888,4087614,,,,,89532.01,197970.9642,203920.9242,-229.3465824,163184725.4,1122129223,213972149.7,1342423646,,,,,,,,,,,,,,,,,,110965787,94367039.57,4627826.05,13599356.4,,,1183473.76,368963340.1,766378282.8,,1212544378,,,,,,649354757.8,154833605,3174420.6,560565671.7,549456.36,391437.55,133983,1446390660,1092,598987595.6,173848275.2,170859117.9,230653253.4,642015240.7,583800397.5,,69854313.73,232.21,3225168.45,104884357.5,49508780.88,175201778.2,140024588.5,5947781476,469184.8,8420026.22,33810128.92,,286392749.8,8240.22,424451371.5,71518794.3,,,
99.1,2015-12-31,anual,PROVINCIA,6,BUENOS AIRES,16659931,8.2,17.3,3.9,9.9,721937,1696599,878154,597483,228849,4123022,,,,,118777.66,268712.1637,299003.6431,-22333.16448,164779849.1,1428039564,216511381.8,1732933517,,,,,,,,,,,,,,,,,,114013740.3,111728067.9,3593409.2,18445690.52,,,1055148.63,481408763.2,823340640.8,,1371861735,,,,,2882,517268311.5,74368755.3,2951648.62,647097779.4,608175.12,3606.8,50648.4,1175178859,86268,481081569.1,167230067.7,126951588.2,159364338.1,819072786.4,506035194.4,,55694073.02,26828.5,6002291.93,61627626.39,32606814.35,146406770.6,100173053.3,4330234189,349483.19,5665072.67,29321764.67,,165986955.5,1161347.45,213522092.6,50542581.06,,,
99.1,2016-12-31,anual,PROVINCIA,6,BUENOS AIRES,16841135,8.4,16.2,3.4,9.9,729572,1707555,891790,621645,247746,4198308,,,,,159221444,386213.6955,424178.2835,-28677.14679,,,211368690.1,2377208558,,,,,,,,,,,,,,,,,,116495391.2,166613882.7,6987210.13,29104437.07,,,1552099.78,819788447.3,1068145727,,1191421801,,,,,620484.08,593909040,53995227.25,2599559.46,674154940.5,565587.82,247822.3,55208.4,1381002884,189132.5,405587086.6,143739519.4,93327712.21,210033683.9,712378599,402766852.8,,44012458.47,3528,4041733.16,52634969.7,24909275.52,132270510.7,90976824.28,3677985188,443480.2,6154891.97,27914882,,162043480.8,16366196.85,224915072,53844487.59,,,
99.1,2017-12-31,anual,PROVINCIA,6,BUENOS AIRES,17020012,8.1,15.4,2.7,9.4,740658,1717564,906820,632012,255210,4252264,,,,,219922.06,523311.2794,550684.6686,-18135.23003,,,215848047,3040665809,,,,,,,,,,,,,,,,,,101877628.4,221223057.2,7879954.57,41269560.84,,,1551376.55,968609837.1,1017919338,,863624766.2,,,,,826850.32,803323863.4,68654895.19,2987117.96,678946323.7,469182.22,67860.97,38573.95,1199961453,758390.99,397012444.8,134508772.1,100100741.2,165832425.7,556907740,398932309.5,,56456061.15,74186.16,6453710.06,44038418.54,32710982.14,136483773.6,80858514.91,4253688380,17286835,3907549.79,31358647.2,,220233219.9,136797753.8,323274086,90091439.46,"34,8","8,2",30287
99.1,2018-12-31,anual,PROVINCIA,6,BUENOS AIRES,17196396,,,,,,,,,,,,,,,276726.9063,676897.3403,708597.5235,-23796.07714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2019-12-31,anual,PROVINCIA,6,BUENOS AIRES,17370144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1996-12-31,anual,PROVINCIA,61,PARTIDOS DE GBA,,,,,,,,,,,,,,,,,,,,,,,,644045,,,4509,1711.75,255048.75,6391.25,33563,101190.5,,,,,,,,241630.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1997-12-31,anual,PROVINCIA,61,PARTIDOS DE GBA,,,,,,,,,,,,,,,,,,,,,,,,687968,,,4786.25,1766.25,260771.75,5717.25,44327.25,109416.25,,,,,,,,261183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1998-12-31,anual,PROVINCIA,61,PARTIDOS DE GBA,,,,,,,,,,,,,,,,,,,,,,,,760005.25,,,5110.25,2443,260300.5,5599.25,44196,116595.5,,,,,,,,325760.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1999-12-31,anual,PROVINCIA,61,PARTIDOS DE GBA,,,,,,,,,,,,,,,,,,,,,,,,743712,,,5498.5,1593.75,245458,6078.25,44364.5,111840.25,,,,,,,,328878.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2000-12-31,anual,PROVINCIA,61,PARTIDOS DE GBA,,,,,,,,,,,,,,,,,,,,,,,,721827.75,,,3792.25,1127.5,235815.5,7101.5,37221.5,111434.5,,,,,,,,325335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2001-12-31,anual,PROVINCIA,61,PARTIDOS DE GBA,,,,,,,,,,,,,,,,,,,,,,,,711946,,,3770,1053.25,222685.5,5351.5,32564.75,118727.25,,,,,,,,327793.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2002-12-31,anual,PROVINCIA,61,PARTIDOS DE GBA,,,,,,,,,,,,,,,,,,,,,,,,640508.25,,,3752.25,905.5,198212.75,4959.75,18953.25,106767.25,,,,,,,,306957.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2003-12-31,anual,PROVINCIA,61,PARTIDOS DE GBA,,,,,,,,,,,,,,,,,,,,,,,,676521.75,,,4077.5,1016,212343.5,4924,24072.75,108252,,,,,,,,321836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2004-12-31,anual,PROVINCIA,61,PARTIDOS DE GBA,,,,,,,,,,,,,,,,,,,,,,,,758860,,,4734.75,1100.25,243085,5091.75,31551,123796.5,,,,,,,,349500.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2005-12-31,anual,PROVINCIA,61,PARTIDOS DE GBA,,,,,,,,,,,,,,,,,,,,,,,,845643.25,,,5366.75,1279.25,271571.25,5226,39852.5,139904,,,,,,,,382443.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2006-12-31,anual,PROVINCIA,61,PARTIDOS DE GBA,,,,,,,,,,,,,,,,,,,,,,,,926104,,,5956.75,1339.25,296832.5,5430.75,50572.75,152451.75,,,,,,,,413520.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2007-12-31,anual,PROVINCIA,61,PARTIDOS DE GBA,,,,,,,,,,,,,,,,,,,,,,,,1008296.5,,,6434,1412.5,319361,4182.25,62589.5,167270.5,,,,,,,,447046.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2008-12-31,anual,PROVINCIA,61,PARTIDOS DE GBA,,,,,,,,,,,,,,,,,,,,,,,,1071873.25,,,6765.5,1926.25,341400,3790.75,65721.5,182006.5,,,,,,,,470262.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2009-12-31,anual,PROVINCIA,61,PARTIDOS DE GBA,,,,,,,,,,,,,,,,,,,,,,,,1058111,,,6531,1251.5,331278.75,3642.5,62380.5,184744,,,,,,,,468282.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2010-12-31,anual,PROVINCIA,61,PARTIDOS DE GBA,,,,,,,,,,,,,,,,,,,,,,,,1095928.5,,,6629,1142.25,337898.75,3858,63977.25,192127.75,,,,,,,,490295.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2011-12-31,anual,PROVINCIA,61,PARTIDOS DE GBA,,,,,,,,,,,,,,,,,,,,,,,,1144190.5,,,6737.5,1128.75,349098.5,4234,68701.5,200671.25,,,,,,,,513619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2012-12-31,anual,PROVINCIA,61,PARTIDOS DE GBA,,,,,,,,,,,,,,,,,,,,,,,,1171435,,,6687.5,1074.25,356987.75,4444,69220.75,205261.5,,,,,,,,527759.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2013-12-31,anual,PROVINCIA,61,PARTIDOS DE GBA,,,,,,,,,,,,,,,,,,,,,,,,1181369,,,6349.75,1086.25,359257,4644.25,67582.75,208314,,,,,,,,534135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2014-12-31,anual,PROVINCIA,61,PARTIDOS DE GBA,,,,,,,,,,,,,,,,,,,,,,,,1178928.25,,,6254.25,1152.5,353397.5,4771.25,68361,208928,,,,,,,,536063.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2015-12-31,anual,PROVINCIA,61,PARTIDOS DE GBA,,,,,,,,,,,,,,,,,,,,,,,,1204048.75,,,6262,1199.25,354067,4749.5,70834.75,213361.75,,,,,,,,553574.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2016-12-31,anual,PROVINCIA,61,PARTIDOS DE GBA,,,,,,,,,,,,,,,,,,,,,,,,1202814.75,,,6406.5,1263.5,351662.5,4309.25,64940,219711.25,,,,,,,,554521.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2017-12-31,anual,PROVINCIA,61,PARTIDOS DE GBA,,,,,,,,,,,,,,,,,,,,,,,,1200275.5,,,6537,1251,342678.75,4978.25,69487,221145,,,,,,,,554198.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1996-12-31,anual,PROVINCIA,69,RESTO DE BUENOS AIRES,,,,,,,,,,,,,,,,,,,,,,,,459018.75,,,55630.25,3052.25,113516,7851.5,25490.25,78686,,,,,,,,174792.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1997-12-31,anual,PROVINCIA,69,RESTO DE BUENOS AIRES,,,,,,,,,,,,,,,,,,,,,,,,505209.75,,,59951.25,3228.75,117615,9514.25,32906,85087.75,,,,,,,,196906.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1998-12-31,anual,PROVINCIA,69,RESTO DE BUENOS AIRES,,,,,,,,,,,,,,,,,,,,,,,,550875.5,,,61604,3402.25,120419,11066.25,35235.5,91487.5,,,,,,,,227661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1999-12-31,anual,PROVINCIA,69,RESTO DE BUENOS AIRES,,,,,,,,,,,,,,,,,,,,,,,,554322.5,,,60910,4337.75,116717,11582.5,38130.75,93240.75,,,,,,,,229403.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2000-12-31,anual,PROVINCIA,69,RESTO DE BUENOS AIRES,,,,,,,,,,,,,,,,,,,,,,,,547778.75,,,57720.5,5397.75,114516,11647.75,31515.25,91930.75,,,,,,,,235050.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2001-12-31,anual,PROVINCIA,69,RESTO DE BUENOS AIRES,,,,,,,,,,,,,,,,,,,,,,,,530095,,,56695.75,3252,111315,11751.25,26269.25,90312.5,,,,,,,,230499.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2002-12-31,anual,PROVINCIA,69,RESTO DE BUENOS AIRES,,,,,,,,,,,,,,,,,,,,,,,,482163.75,,,53868,2785.25,101306,10746.75,16490.75,83019,,,,,,,,213948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2003-12-31,anual,PROVINCIA,69,RESTO DE BUENOS AIRES,,,,,,,,,,,,,,,,,,,,,,,,509634.25,,,56347.5,2872,107656,10401.75,22319.25,86413.5,,,,,,,,223624.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2004-12-31,anual,PROVINCIA,69,RESTO DE BUENOS AIRES,,,,,,,,,,,,,,,,,,,,,,,,564868.75,,,61798.5,3102,118668.25,10754,29780.5,97656.5,,,,,,,,243109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2005-12-31,anual,PROVINCIA,69,RESTO DE BUENOS AIRES,,,,,,,,,,,,,,,,,,,,,,,,629181.25,,,66441.75,3456,130813.5,11001,38042,110959.5,,,,,,,,268467.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2006-12-31,anual,PROVINCIA,69,RESTO DE BUENOS AIRES,,,,,,,,,,,,,,,,,,,,,,,,686093,,,71252.5,3889.25,139851.5,11403.75,48581,122747.25,,,,,,,,288367.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2007-12-31,anual,PROVINCIA,69,RESTO DE BUENOS AIRES,,,,,,,,,,,,,,,,,,,,,,,,739400.25,,,73292,4105,151025.25,11689.25,53065.75,135521,,,,,,,,310702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2008-12-31,anual,PROVINCIA,69,RESTO DE BUENOS AIRES,,,,,,,,,,,,,,,,,,,,,,,,783873.25,,,76684.75,4133.5,160532.75,11995.25,54159.25,146218,,,,,,,,330149.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2009-12-31,anual,PROVINCIA,69,RESTO DE BUENOS AIRES,,,,,,,,,,,,,,,,,,,,,,,,777864.25,,,74063.25,4221.25,161306.75,12592,51184,148120.5,,,,,,,,326376.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2010-12-31,anual,PROVINCIA,69,RESTO DE BUENOS AIRES,,,,,,,,,,,,,,,,,,,,,,,,793664,,,74583.5,4365.75,166243,12709.75,51139.75,152703.5,,,,,,,,331918.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2011-12-31,anual,PROVINCIA,69,RESTO DE BUENOS AIRES,,,,,,,,,,,,,,,,,,,,,,,,833173,,,77533,4837.25,174026,12984.5,56347.25,159340.75,,,,,,,,348104.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2012-12-31,anual,PROVINCIA,69,RESTO DE BUENOS AIRES,,,,,,,,,,,,,,,,,,,,,,,,852240.25,,,76970.5,5315.5,178491.25,13394.5,55322.25,163863.25,,,,,,,,358883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2013-12-31,anual,PROVINCIA,69,RESTO DE BUENOS AIRES,,,,,,,,,,,,,,,,,,,,,,,,859265.75,,,76174.25,5579.75,183732.75,13728,54403.75,166288,,,,,,,,359359.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2014-12-31,anual,PROVINCIA,69,RESTO DE BUENOS AIRES,,,,,,,,,,,,,,,,,,,,,,,,862090,,,74807.75,5889,183711,14134,57587.5,166860,,,,,,,,359100.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2015-12-31,anual,PROVINCIA,69,RESTO DE BUENOS AIRES,,,,,,,,,,,,,,,,,,,,,,,,878955.75,,,73977.25,5431.25,185540.25,14692,62003,169596.75,,,,,,,,367715.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2016-12-31,anual,PROVINCIA,69,RESTO DE BUENOS AIRES,,,,,,,,,,,,,,,,,,,,,,,,874977,,,72885.75,5300,181840.25,14985.5,55884.5,172999,,,,,,,,371082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2017-12-31,anual,PROVINCIA,69,RESTO DE BUENOS AIRES,,,,,,,,,,,,,,,,,,,,,,,,886051.75,,,73171.75,5420,180214,15197,60753,175766.5,,,,,,,,375529.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1993-12-31,anual,PROVINCIA,10,CATAMARCA,,,,,,,,,,,,,,,,,,,,1119000772,1119000772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1994-12-31,anual,PROVINCIA,10,CATAMARCA,,,,,,,,,,,,,,,,,,,,1120885524,1186099494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1995-12-31,anual,PROVINCIA,10,CATAMARCA,,,,,,,,,,,,,,,,,,,,1140719792,1212993275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1996-12-31,anual,PROVINCIA,10,CATAMARCA,,5.8,24.9,4.1,26.4,,,,,,,,,,,,,,,1187310912,1273321642,,,19574,,,1060.75,284.5,5263.75,256.25,4568.25,2648.25,,,,,,,,5492.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1997-12-31,anual,PROVINCIA,10,CATAMARCA,,6.1,26,5.1,25.6,,,,,,,,,,,,,,,1316591115,1390816846,,,22635,,,1602.25,717.25,6252,244,4755,2966,,,,,,,,6098.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1998-12-31,anual,PROVINCIA,10,CATAMARCA,,5.8,25.7,2.5,23.3,,,,,,,,,,,,,,,1702121496,1810125998,,,24712.25,,,2296,1179.25,7063.75,458,2781.75,3539.25,,,,,,,,7394.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,1999-12-31,anual,PROVINCIA,10,CATAMARCA,,6.1,24.9,5.1,20.3,,,,,,,,,,,,,,,1775752857,1910676.48,,,27286.5,,,2635,1234.25,7924.5,654.75,2397.25,3750.5,,,,,,,,8690.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2000-12-31,anual,PROVINCIA,10,CATAMARCA,,5.8,25.8,,21,,,,,,,,,,,,,,,1557648081,1654408452,,,22026.25,,,2233.5,1000,6472.25,225,1575,3333.25,,,,,,,,7187.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2001-12-31,anual,PROVINCIA,10,CATAMARCA,,5.6,24.9,3.7,15.5,,,,,,,,,,,,,,,1518040928,1584113014,,,21365.25,,,2166.75,979.25,6146.25,295.75,1316,3431,,,,,,,,7030.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99.1,2002-12-31,anual,PROVINCIA,10,CATAMARCA,,5.9,24.4,6.2,20.6,,,,,,,,,,,,,,,2023024587,2817499281,,,19334.75,,,2053.25,1051,5491,356.5,763.75,3224.5,,,,,,,,6394.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
